Id,Dialogue_id,Utterance_id,Sentence,Speaker,Label,fname,Dialogue_id_old
2302,Charlie_S01E10.csv_5,31,"150 dollars, but that's it.",Others,0,Charlie_S01E10.csv,5
2303,Charlie_S01E10.csv_5,32,Let me see what I can do.,PJ,0,Charlie_S01E10.csv,5
2304,Charlie_S01E10.csv_5,33,Let's make some magic.,PJ,0,Charlie_S01E10.csv,5
2305,Charlie_S01E10.csv_6,0,And my baby sister's name is Charlie.,Teddy,0,Charlie_S01E10.csv,6
2306,Charlie_S01E10.csv_6,1,"Charlie, Teddy didn't your dad know any girl names? Speaking of my dad, What exactly happened between you guys? - You don't want to hear about that.",Teddy,0,Charlie_S01E10.csv,6
2307,Charlie_S01E10.csv_6,2,"Actually, I do.",Teddy,0,Charlie_S01E10.csv,6
2308,Charlie_S01E10.csv_6,3,"Well, look.",Others,0,Charlie_S01E10.csv,6
2309,Charlie_S01E10.csv_6,4,We just met And I'd like to get to know someone Before I start saying bad things about their father.,Others,0,Charlie_S01E10.csv,6
2310,Charlie_S01E10.csv_6,5,Okay.,Teddy,0,Charlie_S01E10.csv,6
2311,Charlie_S01E10.csv_6,6,"Well, let's get to know each other.",Teddy,0,Charlie_S01E10.csv,6
2312,Charlie_S01E10.csv_6,7,Tell me about yourself.,Teddy,0,Charlie_S01E10.csv,6
2313,Charlie_S01E10.csv_6,8,"Well, I love baseball.",Others,0,Charlie_S01E10.csv,6
2314,Charlie_S01E10.csv_6,9,"Hey, there's a game today.",Others,0,Charlie_S01E10.csv,6
2315,Charlie_S01E10.csv_6,10,Will you take me? Tell me other things about yourself.,Teddy,0,Charlie_S01E10.csv,6
2316,Charlie_S01E10.csv_6,11,"Oh, come on.",Others,0,Charlie_S01E10.csv,6
2317,Charlie_S01E10.csv_6,12,I haven't been to a ballgame in forever.,Others,0,Charlie_S01E10.csv,6
2318,Charlie_S01E10.csv_6,13,I'd give anything to go to one.,Others,0,Charlie_S01E10.csv,6
2319,Charlie_S01E10.csv_6,14,"Well, today? - I don't know.",Teddy,0,Charlie_S01E10.csv,6
2320,Charlie_S01E10.csv_6,15,"I promised my friend - yeah yeah, fine, thanks.",Teddy,0,Charlie_S01E10.csv,6
2321,Charlie_S01E10.csv_6,16,Thanks for dropping by.,Others,0,Charlie_S01E10.csv,6
2322,Charlie_S01E10.csv_6,17,See you in 20 years.,Others,0,Charlie_S01E10.csv,6
2323,Charlie_S01E10.csv_6,18,I'll be sitting right here.,Others,1,Charlie_S01E10.csv,6
2324,Charlie_S01E10.csv_6,19,T.,Ivy,0,Charlie_S01E10.csv,6
2325,Charlie_S01E10.csv_6,20,You've got to try this.,Ivy,0,Charlie_S01E10.csv,6
2326,Charlie_S01E10.csv_6,21,What is it? - Steak and potatoes.,Ivy,0,Charlie_S01E10.csv,6
2327,Charlie_S01E10.csv_6,22,They can blend anything in this place.,Ivy,0,Charlie_S01E10.csv,6
2328,Charlie_S01E10.csv_6,23,"Okay, Ivy.",Teddy,0,Charlie_S01E10.csv,6
2329,Charlie_S01E10.csv_6,24,Hey.,Teddy,0,Charlie_S01E10.csv,6
2330,Charlie_S01E10.csv_6,25,What would you say to a little change in plans? - Am I gonna like this change? - It involves us getting out of here.,Teddy,0,Charlie_S01E10.csv,6
2331,Charlie_S01E10.csv_6,26,I'm in.,Ivy,0,Charlie_S01E10.csv,6
2332,Charlie_S01E10.csv_6,27,We're going to a ballgame.,Teddy,0,Charlie_S01E10.csv,6
2333,Charlie_S01E10.csv_6,28,I'm out.,Ivy,0,Charlie_S01E10.csv,6
2334,Charlie_S01E10.csv_6,29,"Fine, then stay here.",Teddy,0,Charlie_S01E10.csv,6
2335,Charlie_S01E10.csv_6,30,Back in.,Ivy,0,Charlie_S01E10.csv,6
2336,Charlie_S01E10.csv_6,31,"Mel, come on, let's go.",Teddy,0,Charlie_S01E10.csv,6
2337,Charlie_S01E10.csv_6,32,"We're going to the ballgame - hot dog! Sounds great, But first we've got to get past the warden.",Others,0,Charlie_S01E10.csv,6
2338,Charlie_S01E10.csv_6,33,I'll handle her.,Teddy,0,Charlie_S01E10.csv,6
2339,Charlie_S01E10.csv_6,34,Excuse me.,Teddy,0,Charlie_S01E10.csv,6
2340,Charlie_S01E10.csv_6,35,I'd like to take - Mel out for the afternoon.,Teddy,0,Charlie_S01E10.csv,6
2341,Charlie_S01E10.csv_6,36,Are you over 18 years of age? - No.,Others,0,Charlie_S01E10.csv,6
2342,Charlie_S01E10.csv_6,37,Is he dead? - No.,Others,1,Charlie_S01E10.csv,6
2343,Charlie_S01E10.csv_6,38,Request denied.,Others,0,Charlie_S01E10.csv,6
2344,Charlie_S01E10.csv_6,39,Step away from the desk.,Others,0,Charlie_S01E10.csv,6
2345,Charlie_S01E10.csv_6,40,Thank you for your time.,Teddy,0,Charlie_S01E10.csv,6
2346,Charlie_S01E10.csv_6,41,Plan B.,Teddy,0,Charlie_S01E10.csv,6
2347,Charlie_S01E10.csv_6,42,Right.,Others,0,Charlie_S01E10.csv,6
2348,Charlie_S01E10.csv_6,43,Break.,Teddy,0,Charlie_S01E10.csv,6
2349,Charlie_S01E10.csv_6,44,"I'm sorry, dude.",Ivy,0,Charlie_S01E10.csv,6
2350,Charlie_S01E10.csv_6,45,It's for a good cause.,Ivy,0,Charlie_S01E10.csv,6
2351,Charlie_S01E10.csv_6,46,We've got a roller! - Not on my watch we don't.,Ivy,0,Charlie_S01E10.csv,6
2352,Charlie_S01E10.csv_7,0,"You having a good time, Uncle Mel? - The best.",Teddy,0,Charlie_S01E10.csv,7
2353,Charlie_S01E10.csv_7,1,"Oh, this is terrific, kid.",Others,0,Charlie_S01E10.csv,7
2354,Charlie_S01E10.csv_7,2,Thanks for bringing me.,Others,0,Charlie_S01E10.csv,7
2355,Charlie_S01E10.csv_7,3,Yeah.,Teddy,0,Charlie_S01E10.csv,7
2356,Charlie_S01E10.csv_7,4,So listen.,Teddy,0,Charlie_S01E10.csv,7
2357,Charlie_S01E10.csv_7,5,You said when we got to the game You were going to tell me the story about whoo! What happened between you and dad.,Teddy,0,Charlie_S01E10.csv,7
2358,Charlie_S01E10.csv_7,6,After this inning.,Others,0,Charlie_S01E10.csv,7
2359,Charlie_S01E10.csv_7,7,Hot stuff coming through.,Ivy,0,Charlie_S01E10.csv,7
2360,Charlie_S01E10.csv_7,8,"Ivy! Ivy, what is all this? It's your fault for giving me a credit card.",Ivy,0,Charlie_S01E10.csv,7
2361,Charlie_S01E10.csv_7,9,Right.,Teddy,0,Charlie_S01E10.csv,7
2362,Charlie_S01E10.csv_7,10,The emergency credit card.,Teddy,0,Charlie_S01E10.csv,7
2363,Charlie_S01E10.csv_7,11,Some of this stuff could be used in an emergency.,Ivy,1,Charlie_S01E10.csv,7
2364,Charlie_S01E10.csv_7,12,"Right, like if we run into a giant foam nose.",Teddy,0,Charlie_S01E10.csv,7
2365,Charlie_S01E10.csv_7,13,It looks like he's having fun.,Ivy,0,Charlie_S01E10.csv,7
2366,Charlie_S01E10.csv_7,14,Yeah.,Teddy,0,Charlie_S01E10.csv,7
2367,Charlie_S01E10.csv_7,15,Such a sweet old guy.,Teddy,0,Charlie_S01E10.csv,7
2368,Charlie_S01E10.csv_8,0,"Who could possibly have a problem with him? You stink! Are you a ballplayer or a ballerina?! You make me want to puke! * su-su-superstar * * she's a star, going far * * there you are, su-su-superstar * * su-su-superstar, yeah, come on * * looks all right, ladylike, day and night * * come on, su-su-superstar * * su-su-superstar * * grooving the runway from Monday through Sunday * * she wrote the book, got the look, on every magazine, love her * * superstar, superstar, that's what you are * * su-su-superstar, yeah, a superstar * * yeah, a superstar, that's what you are * * su-su-superstar.",Others,0,Charlie_S01E10.csv,8
2369,Charlie_S01E10.csv_9,0,"* Careful, cupcake! If you slide, you might dirty your skirt! Hey, Uncle Mel, calm down.",Others,1,Charlie_S01E10.csv,9
2370,Charlie_S01E10.csv_9,1,We're winning.,Teddy,0,Charlie_S01E10.csv,9
2371,Charlie_S01E10.csv_9,2,"Yeah, for now, but it ain't gonna last.",Others,0,Charlie_S01E10.csv,9
2372,Charlie_S01E10.csv_9,3,"Because they stink! Like a sewer, they stink! Hey, control your grandpa! He's scaring my kids.",Others,0,Charlie_S01E10.csv,9
2373,Charlie_S01E10.csv_9,4,"Hey, your kids stink.",Others,0,Charlie_S01E10.csv,9
2374,Charlie_S01E10.csv_9,5,Sorry.,Teddy,0,Charlie_S01E10.csv,9
2375,Charlie_S01E10.csv_9,6,He didn't mean that.,Teddy,0,Charlie_S01E10.csv,9
2376,Charlie_S01E10.csv_9,7,I'm sure your kids smell awesome.,Teddy,0,Charlie_S01E10.csv,9
2377,Charlie_S01E10.csv_9,8,"Okay, Uncle Mel, why don't you just sit down And enjoy a nice, quiet hot dog? I'd love a hot dog.",Teddy,0,Charlie_S01E10.csv,9
2378,Charlie_S01E10.csv_9,9,"Hey, weiner, have a weiner! - No! - Are you gonna do something about him or should I? Yeah, I said I'd handle it and it would be A lot easier without your helpful suggestions.",Others,0,Charlie_S01E10.csv,9
2379,Charlie_S01E10.csv_9,10,"Oh, well, here's a helpful suggestion: Take him out of here or I take you out of here.",Others,0,Charlie_S01E10.csv,9
2380,Charlie_S01E10.csv_9,11,"Oh, you shouldn't have said that, cause now Ivy's about to get out of her chair.",Ivy,1,Charlie_S01E10.csv,9
2381,Charlie_S01E10.csv_9,12,"T, hold my ring.",Ivy,0,Charlie_S01E10.csv,9
2382,Charlie_S01E10.csv_9,13,"Okay, can we all just chill? Hey, losers! Get a load of this! No! Oh no, we're on the jumbo screen.",Others,0,Charlie_S01E10.csv,9
2383,Charlie_S01E10.csv_10,0,"Are we almost done? cause if not, we're kinda getting into overtime.",PJ,0,Charlie_S01E10.csv,10
2384,Charlie_S01E10.csv_10,1,Is that a problem? - Not for us.,Others,0,Charlie_S01E10.csv,10
2385,Charlie_S01E10.csv_10,2,But for mom.,Gabe,0,Charlie_S01E10.csv,10
2386,Charlie_S01E10.csv_10,3,I think it's gonna cost you.,Gabe,0,Charlie_S01E10.csv,10
2387,Charlie_S01E10.csv_10,4,"Exactly what I was thinking, little brother.",PJ,0,Charlie_S01E10.csv,10
2388,Charlie_S01E10.csv_10,5,I'm gonna run this by the boss Mom.,PJ,0,Charlie_S01E10.csv,10
2389,Charlie_S01E10.csv_10,6,What are you doing here? - I live here.,PJ,0,Charlie_S01E10.csv,10
2390,Charlie_S01E10.csv_10,7,But you're not supposed to be back yet.,PJ,0,Charlie_S01E10.csv,10
2391,Charlie_S01E10.csv_10,8,"Well, I finished everything I needed to do got the car washed, Did the grocery shopping, went to the bank.",Amy,0,Charlie_S01E10.csv,10
2392,Charlie_S01E10.csv_10,9,"What is that flashing coming from the living room? Oh, it's probably a fuse.",Amy,0,Charlie_S01E10.csv,10
2393,Charlie_S01E10.csv_10,10,You might want to check The fuse box out in the garage.,PJ,0,Charlie_S01E10.csv,10
2394,Charlie_S01E10.csv_10,11,Get out! Shut it down! - What's going on? Mom's home.,PJ,0,Charlie_S01E10.csv,10
2395,Charlie_S01E10.csv_10,12,She's really home.,PJ,0,Charlie_S01E10.csv,10
2396,Charlie_S01E10.csv_10,13,"Get out! - What's going on here? - P.J, you want to take that one? No, I'll take the next one.",Gabe,0,Charlie_S01E10.csv,10
2397,Charlie_S01E10.csv_10,14,I can't believe you two disobeyed me.,Amy,0,Charlie_S01E10.csv,10
2398,Charlie_S01E10.csv_10,15,"Oh, my poor little baby.",Amy,0,Charlie_S01E10.csv,10
2399,Charlie_S01E10.csv_10,16,I love it mom and baby.,Others,0,Charlie_S01E10.csv,10
2400,Charlie_S01E10.csv_10,17,Look.,Amy,0,Charlie_S01E10.csv,10
2401,Charlie_S01E10.csv_10,18,Please stop.,Amy,0,Charlie_S01E10.csv,10
2402,Charlie_S01E10.csv_10,19,Just get out.,Amy,0,Charlie_S01E10.csv,10
2403,Charlie_S01E10.csv_10,20,But you look so good together.,Others,0,Charlie_S01E10.csv,10
2404,Charlie_S01E10.csv_10,21,"No, seriously get out.",Amy,0,Charlie_S01E10.csv,10
2405,Charlie_S01E10.csv_10,22,Perfect.,Others,0,Charlie_S01E10.csv,10
2406,Charlie_S01E10.csv_10,23,Just like that.,Others,0,Charlie_S01E10.csv,10
2407,Charlie_S01E10.csv_10,24,Like that? - Yes.,Amy,1,Charlie_S01E10.csv,10
2408,Charlie_S01E10.csv_10,25,And how about a little of this? - Great.,Amy,1,Charlie_S01E10.csv,10
2409,Charlie_S01E10.csv_10,26,Wait.,Amy,0,Charlie_S01E10.csv,10
2410,Charlie_S01E10.csv_10,27,Get my better side.,Amy,0,Charlie_S01E10.csv,10
2411,Charlie_S01E10.csv_10,28,Wow.,PJ,0,Charlie_S01E10.csv,10
2412,Charlie_S01E10.csv_10,29,"Mom, you're a natural.",PJ,0,Charlie_S01E10.csv,10
2413,Charlie_S01E10.csv_10,30,"Yeah, the camera loves you.",Gabe,0,Charlie_S01E10.csv,10
2414,Charlie_S01E10.csv_10,31,You two are so grounded.,Amy,0,Charlie_S01E10.csv,10
2415,Charlie_S01E10.csv_11,0,"Then the police politely asked us to leave, At which point Uncle Mel invited them to kiss something That had been on the jumbo screen.",Teddy,1,Charlie_S01E10.csv,11
2416,Charlie_S01E10.csv_11,1,"Oh, good.",Bob,0,Charlie_S01E10.csv,11
2417,Charlie_S01E10.csv_11,2,All right.,Bob,0,Charlie_S01E10.csv,11
2418,Charlie_S01E10.csv_11,3,Now you know why I wanted you to stay away from your Uncle Mel.,Bob,0,Charlie_S01E10.csv,11
2419,Charlie_S01E10.csv_11,4,"The guy's a maniac, especially when it comes to baseball.",Bob,0,Charlie_S01E10.csv,11
2420,Charlie_S01E10.csv_11,5,"Yeah, that would've been useful information.",Teddy,0,Charlie_S01E10.csv,11
2421,Charlie_S01E10.csv_11,6,You know what? Just go to bed.,Bob,0,Charlie_S01E10.csv,11
2422,Charlie_S01E10.csv_11,7,I really don't want to talk about this anymore.,Bob,0,Charlie_S01E10.csv,11
2423,Charlie_S01E10.csv_11,8,"Well, there is one more thing I should tell you about Uncle Mel.",Teddy,0,Charlie_S01E10.csv,11
2424,Charlie_S01E10.csv_11,9,Yeah? What's that? - He's in the living room.,Teddy,1,Charlie_S01E10.csv,11
2425,Charlie_S01E10.csv_11,10,What?! - You have to talk to him.,Teddy,0,Charlie_S01E10.csv,11
2426,Charlie_S01E10.csv_11,11,"No, I don't.",Bob,0,Charlie_S01E10.csv,11
2427,Charlie_S01E10.csv_11,12,I don't.,Bob,0,Charlie_S01E10.csv,11
2428,Charlie_S01E10.csv_11,13,I've got nothing to say to him.,Bob,0,Charlie_S01E10.csv,11
2429,Charlie_S01E10.csv_11,14,"What is this all about, anyway? Why won't anybody tell me? Because it's ancient history.",Teddy,0,Charlie_S01E10.csv,11
2430,Charlie_S01E10.csv_11,15,All right? It's done.,Bob,0,Charlie_S01E10.csv,11
2431,Charlie_S01E10.csv_11,16,It's forgotten about.,Bob,0,Charlie_S01E10.csv,11
2432,Charlie_S01E10.csv_11,17,I've moved on.,Bob,0,Charlie_S01E10.csv,11
2433,Charlie_S01E10.csv_11,18,Now get that old fart out of my house! Be right back.,Bob,0,Charlie_S01E10.csv,11
2434,Charlie_S01E10.csv_11,19,So dad says welcome.,Teddy,1,Charlie_S01E10.csv,11
2435,Charlie_S01E10.csv_11,20,"He doesn't want to talk to me, does he? Well, I don't want to talk to him either! And you can tell him I said that.",Others,0,Charlie_S01E10.csv,11
2436,Charlie_S01E10.csv_11,21,I'll be right back.,Teddy,0,Charlie_S01E10.csv,11
2437,Charlie_S01E10.csv_11,22,Uncle Mel says he loves you.,Teddy,0,Charlie_S01E10.csv,11
2438,Charlie_S01E10.csv_11,23,"Really? Uncle Mel said that? Yeah, he said something like that.",Teddy,0,Charlie_S01E10.csv,11
2439,Charlie_S01E10.csv_11,24,It's so long since I've been in the living room.,Teddy,0,Charlie_S01E10.csv,11
2440,Charlie_S01E10.csv_11,25,"Well, when is he gonna leave the living room? Okay, Uncle Mel wants to sort this thing out.",Teddy,0,Charlie_S01E10.csv,11
2441,Charlie_S01E10.csv_11,26,Maybe you should start.,Teddy,0,Charlie_S01E10.csv,11
2442,Charlie_S01E10.csv_11,27,I think he should start.,Bob,0,Charlie_S01E10.csv,11
2443,Charlie_S01E10.csv_11,28,I'll be right back.,Teddy,0,Charlie_S01E10.csv,11
2444,Charlie_S01E10.csv_11,29,Dad says he loves you.,Teddy,0,Charlie_S01E10.csv,11
2445,Charlie_S01E10.csv_11,30,Hogwash! And he thinks it would help If you told me what this feud was about.,Teddy,0,Charlie_S01E10.csv,11
2446,Charlie_S01E10.csv_11,31,"When your father was 10 years old, I was his baseball coach.",Others,0,Charlie_S01E10.csv,11
2447,Charlie_S01E10.csv_11,32,Oh.,Teddy,0,Charlie_S01E10.csv,11
2448,Charlie_S01E10.csv_11,33,Now I get it.,Teddy,0,Charlie_S01E10.csv,11
2449,Charlie_S01E10.csv_11,34,"What's that supposed to mean? Well, you get a little bit too excited about baseball.",Teddy,0,Charlie_S01E10.csv,11
2450,Charlie_S01E10.csv_11,35,"I share my opinions! Anyway, I gave him some constructive criticism You said I swung like a girl! I was sugar-coating it! You swung like a baby girl! Hey, we're talking.",Others,1,Charlie_S01E10.csv,11
2451,Charlie_S01E10.csv_11,36,This is a start.,Teddy,0,Charlie_S01E10.csv,11
2452,Charlie_S01E10.csv_11,37,You humiliated me in front of the entire team.,Bob,0,Charlie_S01E10.csv,11
2453,Charlie_S01E10.csv_11,38,I was trying to make you better.,Others,0,Charlie_S01E10.csv,11
2454,Charlie_S01E10.csv_11,39,"Well, you didn't yell at any of the other kids.",Bob,0,Charlie_S01E10.csv,11
2455,Charlie_S01E10.csv_11,40,"Because I didn't care about any of the other kids, fathead! Whoa.",Others,0,Charlie_S01E10.csv,11
2456,Charlie_S01E10.csv_11,41,Did you hear that? Before the fathead part.,Teddy,0,Charlie_S01E10.csv,11
2457,Charlie_S01E10.csv_11,42,He said he cared about you.,Teddy,0,Charlie_S01E10.csv,11
2458,Charlie_S01E10.csv_11,43,I was trying to make you tough And I guess Sometimes I got a little carried away.,Others,0,Charlie_S01E10.csv,11
2459,Charlie_S01E10.csv_11,44,I'm sorry.,Others,0,Charlie_S01E10.csv,11
2460,Charlie_S01E10.csv_11,45,We have an apology.,Teddy,0,Charlie_S01E10.csv,11
2461,Charlie_S01E10.csv_11,46,"Hey, dad.",Teddy,0,Charlie_S01E10.csv,11
2462,Charlie_S01E10.csv_11,47,"Well, maybe sometimes I was a little oversensitive And I'm sorry.",Bob,0,Charlie_S01E10.csv,11
2463,Charlie_S01E10.csv_11,48,And a return apology.,Teddy,0,Charlie_S01E10.csv,11
2464,Charlie_S01E10.csv_11,49,Now you know what we do in this family after we fight? I'm hoping eat.,Teddy,0,Charlie_S01E10.csv,11
2465,Charlie_S01E10.csv_11,50,We hug.,Teddy,0,Charlie_S01E10.csv,11
2466,Charlie_S01E10.csv_11,51,Hugging's for girls.,Others,0,Charlie_S01E10.csv,11
2467,Charlie_S01E10.csv_11,52,Baby girls.,Bob,0,Charlie_S01E10.csv,11
2468,Charlie_S01E10.csv_11,53,That's I gotta tinkle.,Others,0,Charlie_S01E10.csv,11
2469,Charlie_S01E10.csv_11,54,Be back in 20 minutes.,Others,0,Charlie_S01E10.csv,11
2470,Charlie_S01E10.csv_11,55,Right over there.,Others,0,Charlie_S01E10.csv,11
2471,Charlie_S01E10.csv_11,56,Come here.,Others,0,Charlie_S01E10.csv,11
2472,Charlie_S01E10.csv_11,57,"You did good, kid.",Bob,0,Charlie_S01E10.csv,11
2473,Charlie_S01E10.csv_11,58,Thank you.,Bob,0,Charlie_S01E10.csv,11
2474,Charlie_S01E10.csv_11,59,"Yeah, well, you guys are always saying - How important family is.",Teddy,0,Charlie_S01E10.csv,11
2475,Charlie_S01E10.csv_11,60,Yes.,Bob,0,Charlie_S01E10.csv,11
2476,Charlie_S01E10.csv_11,61,"Yes, it is.",Bob,0,Charlie_S01E10.csv,11
2477,Charlie_S01E10.csv_11,62,He just walked into the'? - I'm afraid so.,Bob,0,Charlie_S01E10.csv,11
2478,Charlie_S01E10.csv_11,63,"Hey, Mel, - That's not a bathroom.",Bob,0,Charlie_S01E10.csv,11
2479,Charlie_S01E10.csv_12,0,"It is now! Well, Charlie, here I am waiting for you and mom, cause mom said I have to see this, whatever this is.",Teddy,0,Charlie_S01E10.csv,12
2480,Charlie_S01E10.csv_12,1,Here we come.,Teddy,0,Charlie_S01E10.csv,12
2481,Charlie_S01E10.csv_12,2,"Look at you two! Why are you dressed like that? Well, we had a casting.",Teddy,0,Charlie_S01E10.csv,12
2482,Charlie_S01E10.csv_12,3,"In the professional modeling business, That's what an audition is called A casting.",Amy,0,Charlie_S01E10.csv,12
2483,Charlie_S01E10.csv_12,4,"So you're a professional model now? Oh, don't act surprised, Teddy.",Teddy,0,Charlie_S01E10.csv,12
2484,Charlie_S01E10.csv_12,5,I think we all knew this day was coming.,Amy,1,Charlie_S01E10.csv,12
2485,Charlie_S01E10.csv_12,6,She's a model now.,Teddy,0,Charlie_S01E10.csv,12
2486,Charlie_S01E10.csv_12,7,"If I knew raising parents was gonna be this hard, Never would've done it.",Teddy,1,Charlie_S01E10.csv,12
2487,Charlie_S01E10.csv_12,8,"But soon enough it'll be your turn So good luck, Charlie.",Teddy,0,Charlie_S01E10.csv,12
2488,Charlie_S01E10.csv_13,0,P.J.,PJ,0,Charlie_S01E10.csv,13
2489,Charlie_S01E10.csv_13,1,"Duncan, here to see my parents.",PJ,0,Charlie_S01E10.csv,13
2490,Charlie_S01E10.csv_13,2,"Hey, mom! I'll be right with you, P.J.",PJ,0,Charlie_S01E10.csv,13
2491,Charlie_S01E10.csv_13,3,I'm in the middle of class.,Amy,0,Charlie_S01E10.csv,13
2492,Charlie_S01E10.csv_13,4,We're really gonna push it.,Amy,0,Charlie_S01E10.csv,13
2493,Charlie_S01E10.csv_13,5,We're gonna touch our toes.,Amy,0,Charlie_S01E10.csv,13
2494,Charlie_S01E10.csv_13,6,And touch your toes.,Amy,0,Charlie_S01E10.csv,13
2495,Charlie_S01E10.csv_13,7,Or your knees.,Amy,0,Charlie_S01E10.csv,13
2496,Charlie_S01E10.csv_13,8,You know what? Just do the best you can.,Amy,0,Charlie_S01E10.csv,13
2497,Charlie_S01E10.csv_13,9,"Okay, now we're gonna squat.",Amy,0,Charlie_S01E10.csv,13
2498,Charlie_S01E10.csv_13,10,"Oh, take it down! Gotta feel the burn.",Amy,0,Charlie_S01E10.csv,13
2499,Charlie_S01E10.csv_13,11,Here we go.,Amy,0,Charlie_S01E10.csv,13
2500,Charlie_S01E10.csv_13,12,"Oh, no! Bob, I'm locked again.",Amy,1,Charlie_S01E10.csv,13
2501,Charlie_S01E10.csv_13,13,"Bob! Swanee River'! Here, mom.",Bob,1,Charlie_S01E10.csv,13
2502,Charlie_S01E10.csv_13,14,I gotcha.,PJ,0,Charlie_S01E10.csv,13
2503,Charlie_S01E10.csv_13,15,"Oh, thank you, P.J.",Amy,0,Charlie_S01E10.csv,13
2504,Charlie_S01E10.csv_13,16,"Oh, sorry I'm late, guys.",Teddy,0,Charlie_S01E10.csv,13
2505,Charlie_S01E10.csv_13,17,That was a long walk in from the parking lot.,Teddy,0,Charlie_S01E10.csv,13
2506,Charlie_S01E10.csv_13,18,That's what happens when you don't do the squats.,Amy,1,Charlie_S01E10.csv,13
15122,Charlie_S03E19.csv_1,0,"Good morning, mom.",Gabe,0,Charlie_S03E19.csv,1
15123,Charlie_S03E19.csv_1,1,Oh.,Amy,0,Charlie_S03E19.csv,1
15124,Charlie_S03E19.csv_1,2,"Gabe, honey.",Amy,0,Charlie_S03E19.csv,1
15125,Charlie_S03E19.csv_1,3,We need to talk.,Amy,0,Charlie_S03E19.csv,1
15126,Charlie_S03E19.csv_1,4,"Mom, I didn't do it! That Principal's out to get me.",Gabe,1,Charlie_S03E19.csv,1
15127,Charlie_S03E19.csv_1,5,It's not about the Principal.,Amy,0,Charlie_S03E19.csv,1
15128,Charlie_S03E19.csv_1,6,"Mom, I didn't do it! That teacher is out to get me.",Gabe,1,Charlie_S03E19.csv,1
15129,Charlie_S03E19.csv_1,7,Gabe! You're not in trouble.,Amy,0,Charlie_S03E19.csv,1
15130,Charlie_S03E19.csv_1,8,"Then why do we need to talk? Well, it's about your dad.",Amy,0,Charlie_S03E19.csv,1
15131,Charlie_S03E19.csv_1,9,"Now you're aware that he occasionally snores, right? Mom, the people across the street are aware.",Amy,1,Charlie_S03E19.csv,1
15132,Charlie_S03E19.csv_1,10,Car alarms are aware.,Gabe,1,Charlie_S03E19.csv,1
15133,Charlie_S03E19.csv_1,11,Kansas is aware.,Gabe,1,Charlie_S03E19.csv,1
15134,Charlie_S03E19.csv_1,12,"Well, obviously, I'm used to his snoring because I grew up next to train tracks.",Amy,1,Charlie_S03E19.csv,1
15135,Charlie_S03E19.csv_1,13,But your father's been waking Toby up and I'm trying to get the baby to sleep through the night.,Amy,0,Charlie_S03E19.csv,1
15136,Charlie_S03E19.csv_1,14,How does this involve me? We're going to have to temporarily change our sleeping arrangements.,Amy,0,Charlie_S03E19.csv,1
15137,Charlie_S03E19.csv_1,15,"Man, you're putting Toby in with me? Not exactly.",Gabe,0,Charlie_S03E19.csv,1
15138,Charlie_S03E19.csv_2,0,"Hey, roomie! ( Rock music playing )",Bob,1,Charlie_S03E19.csv,2
15139,Charlie_S03E19.csv_3,0,( Doorbell rings ) ( Slight gasp ) There he is.,Teddy,0,Charlie_S03E19.csv,3
15140,Charlie_S03E19.csv_3,1,"Mister Victor Deleseur, ladies and gentlemen.",Teddy,0,Charlie_S03E19.csv,3
15141,Charlie_S03E19.csv_3,2,The smartest guy at South High.,Teddy,0,Charlie_S03E19.csv,3
15142,Charlie_S03E19.csv_3,3,"What do you want, Teddy? What? Do I always have to want something? Can't I just invite you over as a friend to enjoy some Okay, so here it is.",Teddy,1,Charlie_S03E19.csv,3
15143,Charlie_S03E19.csv_3,4,"Um, I'm taking the SAT this weekend and I really want to ace it.",Teddy,0,Charlie_S03E19.csv,3
15144,Charlie_S03E19.csv_3,5,"And I you my help, since you know I scored a perfect 2400.",Others,0,Charlie_S03E19.csv,3
15145,Charlie_S03E19.csv_3,6,They actually did a feature story on me in overachievers monthly'.,Others,1,Charlie_S03E19.csv,3
15146,Charlie_S03E19.csv_3,7,"Yeah yeah, I know.",Teddy,0,Charlie_S03E19.csv,3
15147,Charlie_S03E19.csv_3,8,I cut it out and put it in my scrapbook.,Teddy,0,Charlie_S03E19.csv,3
15148,Charlie_S03E19.csv_3,9,Really?! - No.,Others,1,Charlie_S03E19.csv,3
15149,Charlie_S03E19.csv_3,10,"So, what do you say? Will you help me? Under one condition If I tutor you, you have to agree to do whatever I say no matter what.",Others,0,Charlie_S03E19.csv,3
15150,Charlie_S03E19.csv_3,11,Fine.,Teddy,0,Charlie_S03E19.csv,3
15151,Charlie_S03E19.csv_3,12,Now just tell me what you want in return.,Teddy,0,Charlie_S03E19.csv,3
15152,Charlie_S03E19.csv_3,13,"Do I always have to want something? Can't I just do it out of the goodness Okay, here it is.",Others,1,Charlie_S03E19.csv,3
15153,Charlie_S03E19.csv_3,14,I want you to come to the park with me this Saturday.,Others,0,Charlie_S03E19.csv,3
15154,Charlie_S03E19.csv_3,15,Wait.,Teddy,0,Charlie_S03E19.csv,3
15155,Charlie_S03E19.csv_3,16,You mean like a date? I would never ask you out.,Teddy,0,Charlie_S03E19.csv,3
15156,Charlie_S03E19.csv_3,17,"See, you have a boyfriend, I have a girlfriend and most importantly I have certain intellectual standards.",Others,1,Charlie_S03E19.csv,3
